_ID	KIND	TIME	EXPERIMENTER	CHILD
94	12			right 
94	12		awesome job	
95	12	27900.0	what should I do with this piece? 	
95	12		here? Like this?  Ok, how'd you know it would go there? 	right here
95	12	28500.0	ok, what about this one? 	
95	12			it go right here
95	12		what do I do? 	
95	12			right here go here
95	12		what do I put there? That? 	
95	12			uh-huh
95	12		and how did you know it would go there? How'd you know?	
95	12	29700.0	ok, what about this one? Do you wanna make a guess? Where should we try it? You don’t know? You want to come back to this piece? Let's make a guess, where could we try to put it? Should we do that one later?	
95	12	31380.0	what should I do with this piece? 	
95	12			that go with the cat
95	12		goes with the cat? Where should we put the cat? Right here? Ok, how's you know it would go there? 	
95	12	32100.0	what about this one? 	
95	12			that goes with the pig
95	12		so where does it go? 8	
95	12			pig's body
95	12		oh, it's the pig's body? Where does the pig's body go? You wanna make a guess? You don’t know? Right here?	
95	12			uh-huh
95	12		and how'd you know that?	
95	12	33480.0	what about this one?	
95	12			that his face 
95	12		oh, so it goes there like that? 	
95	12			uh-huh
95	12		ok, why don't we try to put this one here?	
95	12	34380.0	so now where should we try to put this? Here? Oh how'd you know it would go there?	
95	12	34860.0	so should we come back to this piece? Where does this piece go? Like this? Is that right? How'd you know it would go there? 	
95	12			because that his body
95	12	36300.0	ok, and is this piece in the right spot? Where does that one go? Oh, how'd you know that?	
95	12			because that's his tail
95	12	36960.0	oh, where should I put this one? You don't know? Do you want to make a guess? Where should we try it? Right here? Like that, that where it goes? oh, how'd you know it would go there? 	
95	12	38220.0	ok, what about this piece?	
95	12			that's a sheep
95	12		where does the sheep go? Do you want to guess? Ok, where do you guess it goes? Should we try it later? Should we put it here for now?	
95	12	39660.0	ok, what about this one? 	
95	12			that is face
95	12		oh, so where does it go?	
95	12			right here
95	12		right here like this? That where it goes? oh, how'd you know it would go there? 	
95	12	41400.0	ok, where does this piece go?	
95	12			to the pig 
95	12		ok, to the pig like this? Oh, how'd you change it?	
95	12	42180.0	ok, what about this one	
95	12			that go right here
95	12		how'd you know it would go there?	
95	12	42600.0	where do you think this one goes? Now	
95	12			right here
95	12		right here like that	
95	12			huh-uh
95	12	43440.0	no? oh, and how'd you know that? Right, where does our last piece go?	
95	12		awesome	
96	12	27240.0	so what should I do with this piece? How do you know it goes here? 	
96	12			because it's a corner
96	12	27600.0	oh, it's a corner piece ok, what about this one? Right here like that? 	
96	12			no
96	12		no? what should I do?	
96	12			take it off
96	12		take it off, and what should I try? Here like that? And how do you know it goes there? oh, how'd you know? 	
96	12			because it has a match
96	12	29040.0	oh, what about this one? Like this? What do we do? 	
96	12			like that 
96	12	29640.0	oh, ok, what about this? Here? Like that?	
96	12			no, like this
96	12		oh, how'd you know it would go there? 	
96	12			because this brown
96	12	30240.0	ok, what do I do with this piece?	
96	12	30420.0	wait, how'd you know that would go there?	
96	12			because it was ###
96	12	30720.0	so what should I do with this one?	
96	12			hmm
96	12		how'd you know that piece would go there? Cause of the corn? 	
96	12			uh-huh
96	12	31140.0	ok, what about this one? 	
96	12			hmm, 
96	12		here? And how'd you know that would go there? 	
96	12			hmm, this ducky, lemme see that picture
96	12	32220.0	what about this one? How did you know that piece would go there? 	
96	12			because ###
96	12	33000.0	oh, what about this one? 	
96	12			hmm, 
96	12		like that?	
96	12			hmm, no 
96	12		no? where else could we try it? 	
96	12			*murmuring* 
96	12		you want to make a guess? Where could we try this piece? Right here? 	
96	12			no, hmm
96	12		you want to come back to this one? Should we do another one? Let's put that one there 	
96	12	35520.0	what should I do with this piece? Like that? 	
96	12			no right here
96	12		oh, how'd you know it would go there? 	
96	12			pink.
96	12	36600.0	pink? Ok, now what about this one?	
96	12			*noises*
96	12		yeah, how'd you know that would go there? 	
96	12			brown
96	12	37080.0	ok, what should I do with this one?	
96	12			*noises* ###
96	12	37500.0	and what about the last piece?	
96	12			this one 
96	12		nice job, awesome	
97	12	29280.0	ok, let's start with this piece, what should I do with this piece? Like that? 	
97	12			no, 
97	12		what should I do to fix it	
97	12			that way, that way
97	12		like that? 	
97	12			yeah
97	12		oh, ok, how did you know that piece went there	
97	12			because I know
97	12	30360.0	because you know? Ok, let's try this piece, what should we do with this piece? Like this? 	
97	12			no
97	12		what should I do to fix it	
97	12			that one go that way
97	12		like that	
97	12			yeah
97	12		oh, how did you know it went that way? 	
97	12			cause I know
97	12	31260.0	ok, what should I do with this piece? Put it here? 	
97	12			no
97	12		what should I do? 	
97	12			that way
97	12		like that? 	
97	12			yeah 
97	12		ok	
97	12			no that way
97	12		like this? 	
97	12			yeah
97	12		put it right here? 	
97	12			yes
97	12		ok, how did you know that one went there? 	
97	12			I don’t know
97	12		you just knew? 	
97	12			yeah
97	12	32760.0	ok, what about this piece? What do you think we should do with this piece? Put it right here?	
97	12			yeah
97	12		like this? 	
97	12			yes
97	12	33420.0	ok, excellent job, alright what about this one? Put it just like this? 	
97	12			yeah
97	12		like that	
97	12			yes
97	12	34080.0	alright ok, what should I do with this piece? Put it this way? That way? 	
97	12			yes
97	12	34680.0	alright, what about this piece? What should we do with this one? Like that?	
97	12			no
97	12		no, what should we do with this one? 	
97	12			could be that one
97	12		like this? 	
97	12			no turn it around
97	12		turn it around? Like that way? Oh, alright, how did you know that went there and not here? 	
97	12			because I knew where it ###
97	12	36000.0	you just knew? Ok, so what should I do with this piece then? Like this?	
97	12			yes
97	12	36480.0	oh excellent. Ok what about this piece? What should I do with this one? Like that?	
97	12			turn it around
97	12		turn it around? Like that way? 	
97	12			yeah
97	12		that right? 	
97	12			yes
97	12		oh, excellent, you know how you knew that went there? 	
97	12			yeah
97	12	37740.0	ok, what about this one?	
97	12			there
97	12		like this? 	
97	12			no
97	12		what should I do to fix it? 	
97	12			turn it around
97	12		like this? 	
97	12			yeah
97	12	38400.0	alright, ok, what about this one? 	
97	12			*noises*
97	12		right here? 	
97	12			yeah
97	12		ok, excellent, and how'd you know that one went there? 	
97	12			I know ###
97	12		you just knew it went there? Ok, last piece what should I do with this one? Put it just like this? 	
97	12			yeah
97	12		alright excellent job NAME that was super fast	
98	12	18000.0	So what should I do with this piece?	
98	12			That one goes right here
98	12		And how'd you know it would go there?	
98	12			Because I know, because I looked at the picture and I remembered
98	12		Okay. What about this one?	
98	12		Right here? Like this?	
98	12			No, right here
98	12		Here? Like this?	
98	12		How do I change it?	
98	12		What'd you do to that piece to make it fit?	
98	12			I turned it over
98	12		Oh, okay. What do I do with this one?	
98	12		And how'd you know that would go there?	
98	12			Because, I know because there was lines and I knew
98	12		What about this one?	
98	12		Like this?	
98	12			No *laughing*
98	12		What'd you do to that?	
98	12			I turned it over
98	12		Oh, okay. What should I do with this one?	
98	12		How'd you know that would go there?	
98	12			Because it had this on it
98	12	21600.0	Oh, okay. What about this one?	
98	12			Upside down
98	12		Oh, okay. What should I do with this one?	
98	12			Umm
98	12		And how'd you know that would go there?	
98	12			Because it had this
98	12		Oh, and what about this one?	
98	12			Umm, right here
98	12		How'd you know that?	
98	12			Because I still looked at the picture and I knew it would go there
98	12			Umm 
98	12		Like this? Right here?	
98	12			No *laughing* like, no we shouldn't do this one
98	12		Do you wanna make a guess?	
98	12		How'd you know that? You didn't think you did	
98	12		What should I do with this one?	
98	12		And how'd you know that piece would go there?	
98	12			Because
98	12		Okay. What about this one?	
98	12			
98	12		And our last piece	
98	12	25200.0	Awesome nice job	
99	12	24420.0	So what should I do with this one?	
99	12			This one should go here
99	12		And how do you know it goes there?	
99	12			Because I learned it at school 
99	12		Oh	
99	12			And this one goes right aah maybe not
99	12		Do you wanna make a guess where we could put it?	
99	12			Maybe right here
99	12		Here, okay. Like this?	
99	12			Maybe
99	12		Oh how'd you know it would go there?	
99	12			Because I've seen my friends do it at school
99	12		Okay. What about this one?	
99	12		Right here like this?	
99	12		How do I fix it?	
99	12		What'd you do to that?	
99	12		Okay. What should we do with this one?	
99	12		Oh how'd you know it would go there?	
99	12			Because I always learn it at school
99	12		Okay. What about this piece?	
99	12	28080.0	Like that?	
99	12		What did you do to that piece to get it to fit?	
99	12			Just flipped it over
99	12		Oh you flipped it over, okay.	
99	12		What should I do with this one?	
99	12		Oh, okay	
99	12			Put it there
99	12		What about this one?	
99	12		Here?	
99	12		So how'd you know it would go there?	
99	12			I always learn it at school
99	12		What about this one? Where should this one go?	
99	12			Maybe, right, here give it to me and I'll show ya 
99	12		Okay	
99	12			Right there
99	12		What about this one?	
99	12		Here?	
99	12	31620.0	Here?	
99	12		What'd you do to make that one fit?	
99	12			Just put it right here
99	12		Okay. What should we do with this one?	
99	12		Does it go this way?	
99	12		Oh, how'd you know?	
99	12			Because I always do it at school
99	12		Okay. What should I do with this one?	
99	12		Here? Like that?	
99	12			Mm-hmm
99	12		Alright we have our last piece. Where does this one go?	
99	12	33360.0	Alright nice job	
100	12	26160.0		Put that one right there
100	12		This one right here? Just like that?	
100	12			### the shape
100	12		What? The shape?	
100	12		Because of the shape of it? Alright	
100	12		What about this piece?	
100	12		Right here? Like that?	
100	12			No, there
100	12		Wanna use your words and tell me? What should I do?	
100	12		Right here? Like that?	
100	12			Yeah
100	12		Oh, how did you know that went here and not there?	
100	12			The shape
100	12		The shape of it? Okay	
100	12			I use my, the shapes 
100	12		You use the shapes to help	
100	12			To figure it out
100	12		Okay, what about this piece?	
100	12			There
100	12		Just like this?	
100	12			Turn it around
100	12		Like this?	
100	12			Yeah, but connect it
100	12		It connects like that. Oh, very good. And how did you know I should turn that?	
100	12			It didn't look like a horse that way
100	12		Oh I see.	
100	12		Okay, what about this piece?	
100	12		Can you use your words and tell me?	
100	12			Put it there
100	12		Right here?	
100	12			Connect that
100	12		Okay, very good.	
100	12	29760.0		How are they all square?
100	12		What's that?	
100	12			For that one, right here
100	12		Okay, how'd you know this one went here?	
100	12			The shape
100	12		The shape. What about this piece?	
100	12		Like this?	
100	12			Turn it
100	12		Like this?	
100	12			And connect
100	12		Oh, excellent. 	
100	12		How'd you know I should turn that?	
100	12			There it didn't look like anything
100	12		Okay, what about this piece?	
100	12		Like this?	
100	12			Yup
100	12		Alright, how about this piece?	
100	12		Like this?	
100	12			*mouthing* Turn it
100	12		Like this?	
100	12			Connect
100	12		Good, okay. What about this piece?	
100	12			###
100	12		Like this?	
100	12		Can you use your words and tell me?	
100	12			Kinda turn it like that
100	12		Like that?	
100	12		How'd you know I should turn that piece?	
100	12			aah it had a piece of that pink thing
100	12		Okay, what about this piece?	
100	12	33480.0	Like that?	
100	12			Connect
100	12		Alright, very good	
100	12			Two pieces
100	12		Yup, what about this one?	
100	12		Can you use your words and tell me what I should do?	
100	12			Turn it like that
100	12		Mm-hmm just like this?	
100	12		Excellent	
100	12		Okay last piece. What should I do with this one?	
100	12		Can you use your words and tell me?	
100	12	34920.0		## connect it to all three pieces
101	12	18780.0	What should I do with this piece?	
101	12			Umm put it on the side
101	12		Side? Which side?	
101	12			Umm this one
101	12		This one? Like that?	
101	12			There
101	12		So how'd you know it would go there?	
101	12			Because it looks like it's a corner
101	12		Oh, okay. So what about this piece?	
101	12			Umm on the top
101	12		On the top like this?	
101	12			Umm like this
101	12		So what'd you do to change that to get it to go where it belonged?	
101	12		So how'd you know that would go there?	
101	12			Because it had the same color over there as this one
101	12		Oh, okay. What should I do with this piece?	
101	12			Umm put it there
101	12		Do I put it like this?	
101	12			No
101	12		What do you do to it?	
101	12			Put it like this
101	12	22380.0	Oh, okay. So what about this piece?	
101	12			Umm
101	12		And how did you know it would go there?	
101	12			Because it has part of this guy
101	12		Oh, okay. What should I do with this piece?	
101	12			Umm
101	12		Like this?	
101	12			Like this
101	12		Oh, so how'd you know that would go there	
101	12			Cause it's a corner
101	12		Oh, okay. What about this one?	
101	12			Umm
101	12		And how'd you know that would go there	
101	12			Because it has those colors
101	12		Okay. What should I do with one?	
101	12		How'd you know that?	
101	12			Because it's one of the corners
101	12		And what about this one?	
101	12		How'd you know that would go there?	
101	12			Because it's the last corner
101	12		Okay. What should I do with one?	
101	12			Umm
101	12		Right here? Like that?	
101	12			No, like this
101	12	25980.0	Okay. What should I do with one?	
101	12		Like that?	
101	12			No, like this
101	12		How'd you know it wouldn't go the other way	
101	12			Because that would be the wrong way
101	12		Oh, okay. What should I do with this piece?	
101	12			Umm
101	12		Like that?	
101	12		And what about our last piece?	
101	12	27300.0	Awesome	
102	12	25320.0	So what should I do with this piece?	
102	12			Put it at a corner
102	12		Where?	
102	12			At a corner
102	12		This one?	
102	12			Yes
102	12		And how did you know it would go in a corner?	
102	12			Because I see this little curvy
102	12		Oh, okay. What should I do with this one?	
102	12			Put it at a side
102	12		Okay, do you wanna show me where?	
102	12		Here?	
102	12			Well maybe, aah
102	12		How do you know it goes at a side?	
102	12			Because I see this line
102	12		Oh, so is that where it goes, or should we try it somewhere else?	
102	12			Should we try it somewhere else
102	12		Where else should we try it?	
102	12			How about here?
102	12		Like this?	
102	12			No
102	12		Why not?	
102	12			We need it to face in this way
102	12		Oh, like that. Okay	
102	12	28920.0	What should I do with this one?	
102	12			Hmm that one has four curves
102	12		Mmm so where does it go?	
102	12			Hmm it has brown on it
102	12		So I should try it here? Like this?	
102	12			Yeah
102	12		Is that where it goes?	
102	12			That's not how it goes there, it should be facing this way
102	12		Oh, like that. Okay	
102	12		So how'd you know it'd go like that?	
102	12			Because there's a curve here ### a big ### here
102	12		Oh, okay. What should I do with this one?	
102	12			That one has black and brown
102	12		Oh, so where does it go?	
102	12	32520.0		*noises*
102	12		Here? And how'd you know it would go there?	
102	12			Because I saw these colors
102	12		Oh, okay. What should I do with this piece?	
102	12			Hmm I think that piece goes over here
102	12		And how do you know it goes over there	
102	12			Because I see some pink
102	12		Okay, what about this one?	
102	12			That one has pink also, so it goes here
102	12		Like this?	
102	12			 No, not like that
102	12		What should I do to it?	
102	12			You should do it the way it goes
102	12		Oh, so which way does it go?	
102	12			Like this. Okay?
102	12		Oh, okay. But it goes here?	
102	12			Yeah
102	12		So how'd you know it went like that?	
102	12			Because if you put this side over here it would not work
102	12	36180.0	Oh, okay. What should I do with this one?	
102	12		How'd you know that would go there?	
102	12			Because I see a little curvy
102	12		Okay, what about this one?	
102	12			Oh, that one has white
102	12		Okay, so where should it go?	
102	12			Hmm maybe over here
102	12		How'd you know that?	
102	12			Because there's some cats on it
102	12		Oh, okay. What should I do with this one?	
102	12		Go there? Like that?	
102	12			Not like that there
102	12		What should I do? How do I change it?	
102	12			You have to see if it goes here, or maybe
102	12		Is that right?	
102	12			No
102	12		No? What should I do?	
102	12	39720.0		Maybe it goes here
102	12		Like this?	
102	12			How about, like a different way here
102	12		A different way? Like this way?	
102	12			Yeah
102	12		Oh, cool	
102	12		What should I do with this one?	
102	12			That one has some chicken on it
102	12			Right here
102	12		How'd you know that would go there?	
102	12			Because I saw a cow on it
102	12		Oh, okay. What should I do with this one?	
102	12		How'd you know that would go there?	
102	12			Because I saw some goose on it
102	12		Oh, and what about this one?	
102	12		Like this?	
102	12			Not like that there
102	12		How do I change it?	
102	12			You have to put the big side here
102	12	43380.0	Oh aah we finished	
103	12	25140.0	What should I do with this piece?	
103	12		Put it here?	
103	12		And how'd you know it would go there?	
103	12			### go on top
103	12		It goes up top?	
103	12		What should I do with this one?	
103	12		Right here?	
103	12		How'd you know it would go there?	
103	12			It gotta be right there
103	12		What should I do with this one?	
103	12		Like that?	
103	12		How'd you know that?	
103	12			###
103	12		What do I do with this piece?	
103	12		Right here? Like this?	
103	12		How'd you change that piece to get it to fit?	
103	12			###
103	12		What should I do with this one?	
103	12			At the bottom
103	12		At the bottom?	
103	12		So where does it go?	
103	12	28740.0	Here? Like this?	
103	12		How'd you know it would go there?	
103	12			Gotta be right here
103	12		What should I do with this piece?	
103	12		Like this?	
103	12		And how'd you know it would go there?	
103	12			aah
103	12		Do I need to do something with this piece?	
103	12		How'd you know that piece would go there?	
103	12			aah
103	12		Okay, what about this one?	
103	12		Like that?	
103	12		Oh, how'd you change that  to get it to fit?	
103	12	31860.0	What should I do with this piece?	
103	12		Where should it go?	
103	12			I dunno where
103	12		Okay, we'll come back to it	
103	12		What should I do with this one?	
103	12		Right here?	
103	12		How'd you know it would go there?	
103	12		Okay, let's keep it where it was	
103	12		What should I do with this one?	
103	12		Like this?	
103	12	  	How'd you? What'd you do to it?	
103	12	36120.0	We're gonna keep the puzzle like this, okay?	
103	12		What should I do, oh can we go back to this piece? Where does this one go?	
103	12		How'd you know it would go there?	
103	12			That
103	12		And what about the last piece?	
103	12	37320.0	Awesome	
104	12	23640.0	What should I do with this piece?	
104	12			Put it there
104	12		And how'd you know if it would go there?	
104	12			Because it has a corner
104	12		Oh, cause it has a corner, okay.	
104	12		What about this one?	
104	12			Hmm, right there
104	12		Like this?	
104	12			No, the other way. I can do this.
104	12			I can do this by myself.
104	12		Well we're gonna do it together, so how'd you know it would go there?	
104	12			Because you have the line!
104	12		Oh, cause of the line, okay.	
104	12		What should I do with this one?	
104	12			Put it there.
104	12		Like this?	
104	12			No
104	12		What do I do?	
104	12		Use your words	
104	12			The other way
104	12		The other way?	
104	12		Okay	
104	12			That's better
104	12		What should I do with this piece?	
104	12			Put it there
104	12		And how'd you know that would go there?	
104	12			Because the tail
104	12		The tail, okay.	
104	12		What about this one?	
104	12			Here
104	12		Like this?	
104	12			No
104	12		What do I do?	
104	12			The other way, like this?
104	12		So how'd you know that would go there?	
104	12			The corner!
104	12		The corner! What about this one?	
104	12			There
104	12		And how, how'd you know that?	
104	12			Cause this piggy
104	12	27240.0	What about this one?	
104	12			Donk!
104	12		And how'd you know that?	
104	12			Because it has grass
104	12		Oh, what should I do with this one?	
104	12		Like this?	
104	12			No, this
104	12		How'd you change it?	
104	12		Mmmkay, what should I do with this piece?	
104	12		Like that?	
104	12			No, the other way
104	12		The other way?	
104	12			No no that doesn't go there
104	12		You don't want to do this one? Do you want to make a guess?	
104	12		No? Okay, what should I do with this one?	
104	12			There
104	12		And how'd you know it would go there?	
104	12			I, I now I know.
104	12			There
104	12		So how'd you know that?	
104	12			Easy
104	12		What should I do with this one?	
104	12			There
104	12		What about this one?	
104	12			There!
104	12	30420.0	Nice job!	
105	12	28800.0	What should I do with this piece?	
105	12			Um, try putting it there.
105	12		Here, like that?	
105	12		And how did you know it would go there?	
105	12			Cause I'm smart
105	12		Cause you're smart?	
105	12			Mm-hmm
105	12		What about this piece?	
105	12		Right here, like that?	
105	12		How did you change that piece?	
105	12		Is that where it goes?	
105	12		What do ya think? Should we try somewhere else?	
105	12		Where else could we try it	
105	12			Try it...
105	12		Here?	
105	12			Yeah
105	12		Oh, how'd you know that would go there?	
105	12			I'm smart
105	12		What should I do with this piece?	
105	12			Try it here
105	12		Like this?	
105	12			Yeah
105	12		Is that right?	
105	12			No
105	12		No?	
105	12		What else should, where else should I try it?	
105	12		Here?	Yeah
105	12		Like that?	
105	12			No
105	12		No?	
105	12	32400.0	What should we do?	
105	12			Try it...here
105	12		Is that where it goes?	
105	12			No, try it like that.
105	12		Like that?	
105	12			Yeah
105	12		And how'd you know it would go there?	
105	12			I'm smart
105	12		Okay, what should I do with this piece?	
105	12			Try it here.
105	12		Here, like this?	
105	12			Yeah
105	12		Is that right?	
105	12		No? Do you think these pieces are all in the right place?	
105	12		Which one should I move? Which one should I change?	
105	12		This one? Where does this one go?	
105	12			Yeah
105	12		Here, like that?	
105	12			And
105	12		Is that right?	
105	12			Right.
105	12		Okay, what should I do with this one?	
105	12			Try it here.
105	12		Like that?	
105	12	36000.0	Okay, and what about this one?	
105	12			Try it here.
105	12		Okay, let's try to fix some of these.	
105	12		I think that this might go...what do you think, how does that look?	
105	12			Good.
105	12		So what about this piece, is that in the right spot?	
105	12		Where does it go?	
105	12		Like that?	
105	12			Yes
105	12		So how'd you know that?	
105	12			Magic
105	12		Magic?	
105	12			Uh-huh
105	12		What about this piece, is this piece in the right spot?	
105	12			Mm, no
105	12			I know where it goes
105	12			Here
105	12		Is that where it goes?	
105	12		Is this right?	
105	12		Is that where it goes? Or...	
105	12		Where does this piece go?	
105	12	39600.0	How'd you know it would go there?	
105	12			Magic
105	12		What should I do with this one?	
105	12			Try it here
105	12		Here,  like that?	
105	12			hmm nah
105	12			Try it, here
105	12		Oh okay, what sh- what about this one?	
105	12			Try it here
105	12		Like that?	
105	12			Like... No
105	12		No, you wanna come back to that one?	
105	12		What about this one?	
105	12		Like that?	
105	12			Like
105	12		You don't know?	
105	12		Should we make a guess?	
105	12		No?	
105	12			Yeah
105	12		Yeah?	
105	12		Let's try changing this piece, here	
105	12		Where - what should I do with this one?	
105	12			Try it here again
105	12		How'd you know it would go there?	
105	12	43200.0		Magically again!
105	12		Should we come back to this piece, where does this one go?	
105	12		Woah, you got it!	
105	12		What about this one, do you want to make a guess?	
105	12		Does that one go here?	
105	12			Yeah
105	12		Is that right?	
105	12			No
105	12		No? Where else could we try it?	
105	12		Woah, how'd you know it would go there?	
105	12			Magically
105	12		What should I do with this one?	
105	12			Right there
105	12		And our last piece, where does this one go?	
105	12		Nice job!	
105	12			Thank you!
106	12	34020.0	We're gonna start with this one. So can you tell me how to put it in instead of taking it?	
106	12		Just put it like this?	
106	12		And how did you know that piece went there?	
106	12			Umm this piece, umm that piece goes right here
106	12			It connects
106	12		It connects just like that? 	
106	12			Uh-huh
106	12		Okay	
106	12			And that piece goes right here
106	12		Like this?	
106	12			Umm not there. 
106	12		Can you use your words to tell me how to fix it?	
106	12			It doesn't have a blue sky, it doesn't, it's mixed up
106	12		Is there another place where we could try it?	
106	12			When you see a sky that means it's right
106	12		Okay, well, is there another place that we could put this piece	
106	12			aah down here
106	12		Down here?	
106	12			Yeah there it goes
106	12		Oh, how did you know it went there?	
106	12			Because I knew
106	12		You just knew?	
106	12			This puzzle too I know every ###
106	12		Okay, what about this piece?	
106	12			Umm that one goes right here
106	12		It goes right here?	
106	12			I know that
106	12		How do you know that?	
106	12			Because, because it's easy. Because the horse is easy in the corner
106	12		Alright, what about this piece?	
106	12	37620.0		*noises* here
106	12		Just like this?	
106	12			No
106	12		What should I do to fix it?	
106	12			aah the other way
106	12			That way
106	12		That way? Oh okay	
106	12		How did you know it went that way?	
106	12			And the horse face goes here. You know how to put that
106	12			In there
106	12		Just like that?	
106	12			Uh-huh
106	12		Very good.	
106	12		Okay what about this piece?	
106	12			Umm that right here
106	12		Like this?	
106	12			No, other way
106	12			It has like
106	12		Goes like that, okay	
106	12		What about this one?	
106	12			A sheep, goes right here
106	12		Like that?	
106	12			Yes
106	12		How about this piece?	
106	12			Umm right here
106	12			No, not like that
106	12		Can you use your words and tell me?	
106	12			It was supposed to go like, it was supposed to go there
106	12		Okay can you let me put it in and you tell me what to do with it?	
106	12			Umm right here it goes
106	12		Just like that?	
106	12			No it goes
106	12	41220.0	Can you use your words and tell me how to fix it?	
106	12			That's it, oh, this is papa chicken
106	12			So it *noises*
106	12			aah, I don't
106	12		You wanna put this piece out and try another piece?	
106	12			Okay, sure
106	12		Let's try this piece	
106	12			Pig goes right here
106	12		Pig goes right here? 	
106	12			Mm-hmm top of the chicken now we can finish that piece
106	12		Okay what are we gonna do with it?	
106	12			It goes right here
106	12		Right here	
106	12			The chicken, yes
106	12		Oh, okay	
106	12			Well, the chicken has red eyes
106	12		Yeah that's right. Okay what about this piece?	
106	12			Aah duck goes here
106	12		Just like this?	
106	12			No, the duck's head is supposed to be here
106	12		So what do I do to fix it?	
106	12			Umm this way
106	12		Just like that?	
106	12		Oh, how did you know I had to put it in that way?	
106	12	44820.0		You know that the last one, it goes right here
106	12	45180.0	It goes right here? Just like this? Excellent job.	
107	12	28920.0	What should I do with this piece?	
107	12		Here?	
107	12			Uh-huh
107	12		And how'd you know it would go there?	
107	12			Since the picture
107	12		Because of the picture, okay	
107	12		What about this one?	
107	12			aah here
107	12		Here? Like that?	
107	12		Is that right?	
107	12			No
107	12		No? What do you have to do to it?	
107	12			Have to, I think, no, aah 
107	12		How did you know it would go there?	
107	12			That spot
107	12		Oh, okay, I see	
107	12		What  about this one?	
107	12		Can you tell me with your words?	
107	12			Here
107	12		So how did you know that?	
107	12			Cause it was brown and it looks like ponies
107	12		Oh, okay. What about this one?	
107	12		Can you tell me with your words what to do?	
107	12			Here
107	12		So how did you know it would go there? 	
107	12			It's the tail 
107	12		Oh. And what about this one?	
107	12			I think so
107	12		Right here? Like that?	
107	12			Yeah
107	12	32520.0	Okay	
107	12			No
107	12		No? How do you know it doesn't go there?	
107	12			Since the head needs to be there
107	12		Oh 	
107	12			There
107	12		That goes there?	
107	12			I think so
107	12		How'd you know that?	
107	12			Cause it has its, the black hair
107	12		Oh, so what about this one?	
107	12		How did you know?	
107	12			Cause of the corn
107	12		Oh. And what should I do with this one?	
107	12			Umm I think put it right there
107	12		Right here? Like that?	
107	12			Yeah
107	12		Okay, how'd you know it would go there?	
107	12			aah I don't even think ###
107	12		You don't think so?	
107	12		Do you wanna make a guess of where it should go?	
107	12			Here I think
107	12		Here?	
107	12		Okay what about this piece?	
107	12	36120.0		I don't know
107	12		Do you wanna make a guess?	
107	12			Mmm
107	12		Should we try it there for now?	
107	12		You wanna try it here for now?	
107	12			No that doesn't fit
107	12		No?	
107	12		Where should this piece go?	
107	12			Aah I think it should go right there
107	12		Right here?	
107	12			Aah doesn't look like it fits
107	12		It doesn't ###	
107	12		You wanna come back to this one?	
107	12		You think it goes there?	
107	12			No
107	12		No?	
107	12			Cause the bottom of the pig should be pink
107	12		Oh, so what about this piece?	
107	12			Think so
107	12			There
107	12	39720.0	How did you know it would go there?	
107	12			Cause, umm, 'cause it has one corn there and it might have dropped down from there
107	12		What should I do with this one? 	
107	12		Right here? Like that?	
107	12			No, it's the other way around
107	12		Other way around, okay, like that	
107	12		Okay let's do these pieces. What should I do with this piece?	
107	12		How'd you know that?	
107	12			Cause of the udders
107	12		Oh. And what about that one?	
107	12		What should I do with that one? 	
107	12			*noises*
107	12		Wanna come back to it?	
107	12		What about this one?	
107	12			Aah
107	12		Now should we try this one?	
107	12		What should I do with this one? 	
107	12			Aah I think right there
107	12		Oh, how'd you know?	
107	12			Cause of the white stuff
107	12		And we have our last piece 	
107	12	43080.0		Right there
108	12	19320.0	What should I do with this one?	
108	12			Put it in the corner!
108	12		And how'd you know it would go there?	
108	12			Yeah, because, because, see how it has the flat - two flat sides?
108	12		Oh, okay	
108	12			So it goes in the corner.
108	12		Alright	
108	12		What should I do with this one?	
108	12			Put it on the top!
108	12			Yup, it has...
108	12		On the top like this?	
108	12			No!
108	12		What do I do?	
108	12			You put it, ah, ah, like this.
108	12			See?
108	12		Like that?	
108	12		Alright. And how'd you know it would go there?	
108	12			Because because it's it's it has horse ears
108	12		Oh, okay	
108	12			And, and part of the barn
108	12		Okay, what about this? What should I do with this one?	
108	12			Let me show you where
108	12		Can you tell me with your words what you're doing?	
108	12			It, it goes here!
108	12		Okay,	
108	12		So tell me with your words, what should I do with this one?	
108	12			Um, you have to flip it over and do like, like here
108	12		So how'd  you know it would go there?	
108	12	22920.0		Because, because it has part of the horse's tail.
108	12		Oh, alright	
108	12		What should I do with this one?	
108	12			You have to flip it over!
108	12		And then where do I put it?	
108	12			###
108	12		Where does it go?	
108	12			It's a corner piece, so it has to go here
108	12		Oh, over there? Alright	
108	12		What should I do with this one?	
108	12			You put it- you put it here.
108	12		And how did you know it would go there?	
108	12			Because, because the horse was missing its face and eyes!
108	12		Oh, and what about this one?	
108	12			This one's part of a cow so it it must, it should go here
108	12		And how'd you know it would go there?	
108	12			Because it's a corner piece!
108	12		What about this one?	
108	12			This one's a lamb and it goes here.
108	12		Alright	
108	12		What about this piece?	
108	12			It's a, it's a cow face
108	12			And it has part of the pig, the pig 
108	12			It goes here!
108	12		What about this one?	
108	12	26520.0		It should go right... It should go right here. 
108	12			No, here
108	12		And how did you know?	
108	12			Because it has part of the piggy
108	12		Oh, what about this piece?	
108	12			It should go here
108	12		Like this?	
